Location,Crop ID,Date,dt,weather_id,weather_main,weather_description,weather_icon,temp,feels_like,pressure,humidity,temp_min,temp_max,wind_speed,wind_deg,clouds_all,Plant height (cm),Grain yield (kg/ha),Flowering time (days to 50% flowering)
Hyderabad,21,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,21,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,21,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,240.00,362.00,380.00
Hyderabad,9,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,9,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,9,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,9,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,9,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,9,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,9,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,9,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,420.00,632.00,650.00
Hyderabad,3,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,3,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,3,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,3,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,3,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,3,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,3,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,3,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,418.00,629.00,647.00
Hyderabad,25,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,25,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,25,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,25,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,25,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,25,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,25,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,25,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,268.00,404.00,422.00
Hyderabad,35,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,35,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,35,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,35,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,35,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,35,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,35,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,35,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,316.00,476.00,494.00
Hyderabad,91,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,91,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,91,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,91,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,91,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,91,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,91,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,91,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,462.00,695.00,713.00
Hyderabad,95,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,95,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,95,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,95,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,95,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,95,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,95,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,95,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,398.00,599.00,617.00
Hyderabad,53,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,53,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,53,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,53,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,53,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,53,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,53,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,53,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,248.00,374.00,392.00
Hyderabad,48,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,48,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,48,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,48,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,48,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,48,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,48,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,48,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,438.00,659.00,677.00
Hyderabad,49,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,49,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,49,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,49,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,49,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,49,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,49,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,49,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,328.00,494.00,512.00
Hyderabad,10,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,10,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,10,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,10,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,10,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,10,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,10,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,10,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,360.00,542.00,560.00
Hyderabad,1,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,1,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,1,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,1,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,1,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,1,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,1,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,1,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,434.00,653.00,671.00
Hyderabad,87,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,87,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,87,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,87,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,87,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,87,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,87,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,87,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,300.00,452.00,470.00
Hyderabad,112,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,112,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,112,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,112,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,112,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,112,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,112,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,112,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,464.00,698.00,716.00
Hyderabad,22,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,22,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,22,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,22,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,22,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,22,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,22,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,22,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,348.00,524.00,542.00
Hyderabad,72,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,72,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,72,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,72,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,72,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,72,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,72,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,72,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,402.00,605.00,623.00
Hyderabad,20,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,20,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,20,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,20,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,20,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,20,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,20,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,20,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,310.00,467.00,485.00
Hyderabad,5,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,5,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,5,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,5,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,5,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,5,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,5,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,5,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,264.00,398.00,416.00
Hyderabad,77,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,77,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,77,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,77,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,77,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,77,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,77,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,77,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,370.00,557.00,575.00
Hyderabad,118,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,118,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,118,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,118,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,118,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,118,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,118,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,118,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,332.00,500.00,518.00
Hyderabad,78,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,78,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,78,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,78,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,78,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,78,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,78,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,78,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,322.00,485.00,503.00
Hyderabad,14,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,14,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,14,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,14,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,14,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,14,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,14,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,14,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,374.00,563.00,581.00
Hyderabad,47,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,47,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,47,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,47,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,47,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,47,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
Hyderabad,47,2024-10-13,1728860400,803,Clouds,broken clouds,04n,296.15,297.01,1010,96,296.15,296.15,1.88,183,83,,,
Hyderabad,47,2024-10-14,1728864000,803,Clouds,broken clouds,04n,296.19,297.03,1011,95,296.19,296.19,1.55,194,77,290.00,437.00,455.00
Hyderabad,68,2024-10-07,1728342000,803,Clouds,broken clouds,04n,296,296.85,1011,96,296,296,2.11,167,81,,,
Hyderabad,68,2024-10-08,1728428400,802,Clouds,scattered clouds,03n,295.94,296.78,1010,96,295.94,295.94,2.35,172,47,,,
Hyderabad,68,2024-10-09,1728514800,803,Clouds,broken clouds,04n,295.82,296.62,1009,95,295.82,295.82,1.36,167,82,,,
Hyderabad,68,2024-10-10,1728601200,804,Clouds,overcast clouds,04n,296.05,296.93,1008,97,296.05,296.05,2,156,100,,,
Hyderabad,68,2024-10-11,1728687600,802,Clouds,scattered clouds,03n,296.27,297.17,1009,97,296.27,296.27,2.11,153,48,,,
Hyderabad,68,2024-10-12,1728774000,804,Clouds,overcast clouds,04n,296.17,297.09,1010,98,296.17,296.17,2.39,180,100,,,
